COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4, TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10, TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at  1,TTI (min) at  2,TTI (min) at  3,TTI (min) at  4,TTI (min) at  5,TTI (min) at  6,TTI (min) at  7,TTI (min) at  8,TTI (min) at  9,TTI (min) at  10,TTI (min) at  11,TTI (min) at  12,TTI (min) at  13,TTI (min) at  14,TTI (min) at  15,TTI (min) at  16,TTI (min) at  17,TTI (min) at 18,TTI (min) at  19,TTI (min) at  20,TTI (min) at  21,TTI (min) at  22,TTI (min) at  23
Moulay Rachid,20660,79,"33.560781919987676,-7.560994681678277",33.56078191998768,-7.560994681678277,75,"33.54955776821401,-7.536334824729268",33.54955776821401,-7.536334824729268,4556.0,8.383,8.317,8.217,9.55,9.617,9.55,9.183,9.45,9.683,9.733,10.85,11.633,9.917,11.083,10.317,9.55,8.35,10.0,9.75,12.75,12.667,12.767,11.817,9.083,2.20266246277806,2.18514626029076,2.15887195655981,2.50919600630583,2.52671220879313,2.50919600630583,2.41285689262567,2.48292170257488,2.54422841128043,2.55736556314591,2.85076195480819,2.7534516765286,2.60553511998598,2.91206866351375,2.71063233490979,2.50919600630583,1.93870443464128,2.62743037309511,2.27697337692667,3.01133679735474,2.99165485750275,3.01527318532514,2.79089907101243,2.38658258889472
Moulay Rachid,20660,79,"33.560781919987676,-7.560994681678277",33.56078191998768,-7.560994681678277,76,"33.54402006716618,-7.548097339633385",33.54402006716618,-7.548097339633385,4.87,7.6,7.533,7.433,8.683,8.733,8.65,8.3,8.55,8.8,8.85,9.95,10.65,9.05,9.767,9.467,8.667,7.433,9.133,8.7,12.217,11.717,11.75,11.583,8.2,2.26797970754998,2.24808514871182,2.21824331045459,2.59126628867004,2.60618720779866,2.58131900925097,2.47687257535064,2.55147717099373,2.62608176663682,2.64100268576544,2.96926290659504,2.82493368700265,2.70068636227991,2.91455286979011,2.8250273550184,2.54452926208651,1.92973347178954,2.72555456082761,2.25856697819314,2.50855578370978,2.58817465576908,2.59553788380826,2.55872174361239,2.4470307370934
Moulay Rachid,20660,79,"33.560781919987676,-7.560994681678277",33.56078191998768,-7.560994681678277,77,"33.55653446661679,-7.543527667933203",33.55653446661679,-7.543527667933203,2839.0,6.75,6.4,6.75,8.2,8.2,8.2,8.2,8.217,7.833,7.833,7.8,8.15,7.7,6.8,6.417,8.2,6.7,8.117,7.167,8.4,8.217,8.283,7.383,7.8,2.68176400476758,2.54270957489074,2.68176400476758,3.25784664282876,3.25784664282876,3.25784664282876,3.25784664282876,3.2644682823467,3.11217057343398,3.11217057343398,3.09892729439809,3.23798172427493,3.05919745729042,2.90102389078498,2.73748577929465,3.25784664282876,2.11623499684144,3.22473844523904,3.05745164960182,3.3373063170441,3.2644682823467,3.29095484041848,2.93338630644947,3.09892729439809
Moulay Rachid,20660,79,"33.560781919987676,-7.560994681678277",33.56078191998768,-7.560994681678277,78,"33.552932428134596,-7.552278558694906",33.5529324281346,-7.552278558694906,2148.0,5.317,5.283,5.2,5.933,6.0,6.0,5.867,5.833,6.05,6.117,7.233,7.283,6.267,7.35,6.65,5.933,4.65,6.283,5.917,6.85,6.45,6.5,6.483,5.633,2.47517070142768,2.45965238981998,2.42085661080074,2.76225946617008,2.79329608938547,2.79329608938547,2.73122284295468,2.71570453134698,2.81657355679702,2.84761018001241,3.36747361887026,2.77671876985639,2.91744258224705,3.4217877094972,3.09590316573556,2.76225946617008,1.75537938844847,2.9252017380509,2.24541429475015,3.29010566762728,3.09798270893371,2.9857602204869,2.97810442504976,2.6225946617008
Sidi Belyout,20000,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,1339.0,5.0,3.633,6.933,4.633,4.633,5.4,4.8,4.2,4.683,4.617,4.367,4.733,5.517,4.05,4.683,4.717,4.6,4.783,4.617,3.767,5.367,4.9,4.283,3.733,3.88198757763975,2.82091097308488,5.38302277432712,3.59730848861283,3.59730848861283,4.19254658385093,3.72670807453416,3.26086956521739,3.63612836438923,3.5843685300207,3.37454920144255,3.43492985002419,4.26326635754765,3.14440993788819,3.61926841834106,3.64502833590932,3.57142857142857,3.71376811594202,3.5843685300207,2.81304456061737,4.00796614388847,3.65944734876773,3.19890465521533,2.89855072463768
Sidi Belyout,20000,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,1532.0,3.65,3.433,3.75,4.767,4.7,4.55,4.717,4.7,4.467,3.883,4.633,4.167,4.567,4.633,4.183,4.767,4.7,5.2,5.417,4.867,5.1,5.217,4.067,4.3,2.38250652741514,2.24107919930374,2.44778067885117,3.11140121845082,3.06788511749347,2.96997389033942,3.07876414273281,3.06788511749347,2.91557876414273,2.53481288076588,3.02436901653611,2.71975630983463,2.98085291557876,3.02436901653611,2.73063533507397,3.11140121845082,3.06788511749347,3.21384425216316,3.53568320278503,3.17667536988685,3.32898172323759,3.40513489991296,2.6544821583986,2.80678851174934
Sidi Belyout,20000,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,2974.0,7.317,7.033,8.05,9.383,9.433,9.317,9.367,7.833,11.733,11.3,8.983,9.1,10.2,9.517,10.767,8.933,10.017,15.867,10.017,9.383,8.383,10.85,8.617,8.267,2.4602107150863,2.36494059627886,2.7067921990585,3.15512216991705,3.17193454382425,3.13270567137413,3.14951804528132,2.63393857879399,3.42279268767016,3.79959650302622,3.02062317865949,3.05985205110961,3.45645543883429,3.22489551564441,3.6202645146828,3.00381080475229,3.36807890607487,5.26257600884466,3.36807890607487,3.15512216991705,2.81887469177314,3.59867330016583,2.89733243667339,2.77964581932302
Sidi Belyout,20000,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,2202.0,3.917,3.65,4.65,6.317,6.383,6.217,6.267,4.683,9.367,8.333,6.017,5.85,6.817,6.467,7.717,5.767,6.833,11.45,7.25,5.8,5.267,7.25,5.0,5.1,1.77868604299122,1.65758401453224,2.1117166212534,2.86860429912201,2.89887980623675,2.82319103844989,2.84589766878595,2.12685437481077,4.17595482241046,3.78443838934302,2.73236451710566,2.6566757493188,3.12834633623986,2.96772219672632,3.50438994853163,2.61883136542537,3.10323947926127,4.45698715453483,3.29246139872842,2.63396911898274,2.39176506206478,3.23227819884083,2.27066303360581,2.31607629427792
Sidi Belyout,20000,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,1193.0,3.367,3.05,3.3,4.267,4.267,4.267,4.267,4.25,4.15,4.217,4.25,4.25,4.517,4.183,4.267,4.2,4.117,4.55,4.317,5.333,4.75,4.767,4.833,4.233,2.40820219360991,2.18168812589413,3.42679127725856,4.43059882312218,4.43059882312218,4.43059882312218,4.43059882312218,4.41329179646936,4.30944963655244,4.37867774316372,4.41329179646936,4.41329179646936,4.6902042229145,4.34406368985808,4.43059882312218,4.3613707165109,4.27483558324679,4.72481827622014,4.48251990308065,3.65797896662094,3.98155909471919,3.26931870141746,4.05141100866163,4.39598476981654
Sidi Belyout,20000,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,1816.0,5.333,4.917,6.05,7.5,7.317,6.9,7.717,7.0,7.767,6.717,7.617,8.35,7.85,7.35,5.683,7.833,7.717,7.717,7.617,8.667,8.167,7.1,6.867,6.8,3.03720577069096,2.79992406985573,3.44533029612756,4.27107061503416,4.16666666666666,3.92938496583143,4.39445709946848,3.98633257403189,4.42293090356871,3.82498101746393,4.33750949126803,4.75512528473804,4.47038724373576,4.18564920273348,3.14169891284319,4.46089597570235,4.26570849456421,4.26570849456421,4.21042933480744,4.77239353891336,4.49706314243759,3.90969162995594,3.67397895487783,3.87243735763097
Sidi Belyout,20000,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,3084.0,8.95,8.367,8.517,11.467,11.433,9.967,11.767,10.183,10.417,11.35,12.6,11.85,13.45,12.8,11.583,12.367,13.7,13.983,15.183,11.683,11.5,11.167,11.85,10.55,2.95965608465608,2.76675485008818,2.81635802469135,3.79188712522045,3.78086419753086,3.29585537918871,3.8910934744268,2.6374859708193,3.49435312534943,3.75330687830687,3.46439373109705,3.97517611539751,3.7103448275862,3.53103448275862,3.83046737213403,4.0895061728395,3.76684080285949,4.69081963546908,5.02094356261022,3.7883700821444,3.72892347600518,3.62083873757025,3.84241245136186,3.48875661375661
Sidi Belyout,20000,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,2312.0,5.55,5.0,5.117,8.4,8.4,6.85,8.667,6.75,8.083,8.383,9.633,9.567,10.233,9.767,8.567,10.617,10.467,13.2,12.2,8.133,7.917,7.567,8.2,7.35,2.46447602131438,2.22024866785079,2.27205447010065,3.73001776198934,3.73001776198934,3.04174067495559,3.84843102427471,2.1851731952088,3.58940201302546,3.7226169330965,3.36242001163467,3.3391506689936,3.58686762472251,3.42329711414884,3.8040260509177,3.70564281559045,3.65328679464805,5.86145648312611,5.41740674955594,3.51787773933102,3.42416378316032,3.27277970011534,3.54671280276816,3.26376554174067
Sidi Belyout,20000,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,1559.0,4.1,3.533,3.967,5.867,5.883,5.517,5.883,5.15,6.617,5.017,5.333,5.317,5.3,5.733,5.133,5.4,6.733,6.117,5.133,5.667,4.567,4.55,5.067,5.45,2.90368271954674,2.02251478725434,2.80925401322001,3.76309600171049,3.77378661535172,3.53859311524481,3.77378661535172,3.49389416553595,4.24417361556553,3.30696550208745,3.61827227498869,3.41030575155013,3.03377218088151,3.67757109258071,3.16091954022988,3.008356545961,3.85422629269223,3.51532567049808,2.91005291005291,3.63480863801582,2.9292281376951,3.11217510259917,2.90020988360999,3.49583066067992
Sidi Belyout,20000,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,2111.0,5.9,4.817,5.817,7.033,6.683,7.083,6.8,6.0,8.017,8.8,8.55,7.183,6.467,6.633,9.783,9.267,6.583,7.867,7.8,6.75,6.867,6.1,6.667,6.067,3.50981558596073,2.8653579218719,3.46024191949236,4.18401744993059,3.97580805076343,4.21376164981162,4.04521118381915,3.56930398572278,4.22597083113688,4.39999999999999,5.06816834617664,4.05608883869753,3.83323453862872,3.94606385088241,4.89166666666666,5.46383647798742,3.91631965100138,4.14689861184326,4.61538461538461,3.89722863741339,3.96458814472671,3.52193995381062,3.84911470361816,3.60896291889748
Sidi Belyout,20000,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,4031.0,10.067,9.167,10.367,13.067,12.95,13.033,12.867,11.217,15.617,12.417,12.95,12.867,13.0,13.867,14.767,14.583,15.2,20.217,16.7,13.283,10.917,13.2,11.783,12.1,2.59182972880192,2.17735550277117,2.66906968760727,3.24154469527826,3.21260233192756,3.23327544860663,3.19192921524849,2.66429136975455,3.70150904637749,2.92432092950227,3.21260233192756,3.19192921524849,3.08788598574821,3.44000661539733,3.66327627553129,3.61779541883734,3.77077648226246,4.8031994931496,4.14289258248573,3.29529479864384,2.70817828495824,3.10515172900493,2.79889152810768,3.00173654180104
Sidi Belyout,20000,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,3259.0,6.667,5.817,7.0,10.0,9.883,9.917,9.767,8.5,12.55,9.45,9.967,9.567,9.8,10.717,11.7,11.467,11.983,15.483,13.517,9.7,7.55,9.583,8.15,8.9,2.14224507283633,1.69187512119449,2.24935732647814,3.06842589751457,3.0326275953769,3.04285568170195,2.99682929323923,2.47236765561372,3.64084711343197,2.72020725388601,3.05819781118952,2.93546077528894,2.85049447353112,3.28832975350311,3.59005830009205,3.51846169581671,3.67699703385496,4.11462485605456,4.1474890048072,2.97637312058913,2.3166615526235,2.75462297595094,2.37056428155904,2.73089904878797
Sidi Belyout,20000,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,2.68,6.367,6.45,6.533,8.317,8.367,8.283,8.283,8.217,8.167,8.333,8.217,8.2,8.317,8.65,8.1,8.033,7.583,8.567,9.75,8.433,8.05,8.167,8.35,8.083,2.37562189054726,2.40671641791044,2.43781094527363,3.10323383084577,3.12189054726368,3.09079601990049,3.09079601990049,3.06592039800995,3.04726368159203,3.1094527363184,3.06592039800995,3.05970149253731,3.10323383084577,3.2276119402985,3.02238805970149,2.99751243781094,2.82960199004975,3.19651741293532,3.63805970149253,3.14676616915422,3.00373134328358,3.04726368159203,3.11567164179104,3.01616915422885
Sidi Belyout,20000,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,3897.0,9.417,10.4,10.083,12.5,12.167,12.417,12.3,11.6,11.45,12.5,11.683,12.983,13.433,12.05,12.617,12.067,12.183,12.833,13.967,12.967,12.933,13.45,12.783,11.717,2.93536990856192,2.70410816432657,2.62450112788478,3.2501300052002,3.79260182876142,3.2284624718322,3.83416458852867,3.61596009975062,3.51982785121426,3.89650872817955,3.5169576560305,4.04717373233582,3.48736587054344,3.133125325013,3.93287614297589,3.1325718241606,3.1677933784018,3.33680013867221,3.63147859247703,3.32734582157214,3.31879223334188,3.45137285091095,3.2803010863057,3.65232751454696
Sidi Belyout,20000,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,4.1,9.817,9.833,9.933,12.383,12.583,12.533,12.517,12.4,12.233,12.217,12.783,12.35,12.633,12.717,12.25,12.383,12.0,13.983,14.267,12.7,12.517,12.65,12.133,12.117,2.400162999185,2.4042379788101,2.42868785656071,3.02770986145069,3.07660961695191,3.0643846780766,3.0603096984515,3.03178484107579,2.99103504482477,2.98696006519967,3.12550937245313,3.01219512195121,3.08883455582722,3.10920945395273,2.98780487804878,3.02770986145069,2.93398533007335,3.36785484906872,3.43113676447009,3.10513447432762,3.01026134359467,3.09290953545232,2.96658516707416,2.96251018744906
Sidi Belyout,20000,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,1444.0,3.917,4.083,4.083,5.4,5.45,5.417,5.4,5.317,5.05,5.317,5.467,5.25,5.45,5.517,5.383,5.017,4.317,5.517,5.567,5.817,5.467,5.383,5.467,5.25,2.7123730378578,2.82779316712834,2.82779316712834,3.73961218836565,3.77423822714681,3.7511542012927,3.73961218836565,3.68190212373037,3.4972299168975,3.68190212373037,3.78578024007386,3.63573407202216,3.77423822714681,3.82040627885503,3.72807017543859,3.47414589104339,2.98938134810711,3.82040627885503,3.85503231763619,4.02816251154201,3.78578024007386,3.72807017543859,3.78578024007386,3.63573407202216
Sidi Belyout,20000,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,80,"33.58477848594879,-7.609472547859955",33.58477848594879,-7.609472547859955,1992.0,5.2,4.333,4.9,6.7,6.65,6.167,6.567,6.05,6.45,6.45,6.717,7.5,6.15,5.383,5.117,6.517,7.0,6.717,7.633,6.4,5.9,4.683,5.333,5.533,2.61044176706827,2.17536813922356,2.45983935742971,3.36345381526104,3.33835341365461,3.09571619812583,3.29651941097724,3.03714859437751,3.23795180722891,3.23795180722891,3.37182061579651,3.76506024096385,3.08734939759036,2.7024765729585,2.56860776439089,3.27141900937081,3.51405622489959,3.37182061579651,3.83199464524765,3.21285140562249,2.96184738955823,2.35107095046854,2.67737617135207,2.77777777777777
Sidi Belyout,20000,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,81,"33.58810958552359,-7.6185092530708385",33.58810958552359,-7.6185092530708385,3209.0,6.967,6.767,7.233,9.633,9.217,8.917,8.917,9.017,8.4,9.067,10.083,11.883,10.117,8.483,8.567,9.65,9.933,9.683,8.983,10.883,10.817,9.533,9.55,8.117,2.74278215223097,2.66404199475065,2.84776902887139,3.79265091863517,3.62860892388451,3.51049868766404,3.51049868766404,3.54986876640419,3.30708661417322,3.56955380577427,3.96981627296588,3.75579435313948,3.98293963254593,3.33989501312335,3.37270341207349,3.79921259842519,3.91076115485564,3.81233595800524,3.53674540682414,3.39150306429832,3.37072816038225,2.97081125999792,2.97600498597694,3.19553805774278
Sidi Belyout,20000,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,82,"33.57536825717185,-7.613627716591679",33.57536825717185,-7.613627716591679,3412.0,8.317,7.65,8.3,11.25,10.9,10.283,10.8,10.333,10.433,10.317,11.283,11.55,10.533,9.35,8.917,10.8,11.533,12.05,11.067,10.8,10.317,10.267,9.083,8.317,2.44464040760337,2.24867724867724,2.43974132863021,3.3068783068783,3.20399764844209,3.02273172643543,3.17460317460317,3.03742896335488,3.0668234371938,3.03252988438173,3.31667646482461,3.38511137162954,3.09621791103272,2.74838330393885,2.62100725063688,3.16529894490035,3.3901626494219,3.531652989449,3.18924111431316,3.17460317460317,2.9731027857829,2.7304964539007,2.66999804036841,2.44464040760337
Sidi Belyout,20000,84,"33.59542479531202,-7.60026293900983",33.59542479531202,-7.60026293900983,83,"33.604828115575216,-7.606751964214563",33.604828115575216,-7.606751964214563,2978.0,7.1,6.95,7.233,7.75,8.817,8.983,8.65,6.9,7.333,7.917,7.417,8.133,7.95,8.233,8.417,7.7,7.833,8.7,8.217,8.583,8.067,8.45,7.183,7.133,3.73487638085218,3.65597054182009,3.80501490443626,2.79783393501805,3.23666177190406,3.29784630445423,3.17547723935389,2.49097472924187,2.20950085367078,2.90626529613313,3.90145537436437,2.41703813769192,2.91850220264317,3.02251590797846,3.08981889378365,2.28826151560178,3.12333864965443,2.62127146730943,3.27618288144603,3.48632548063904,3.27646899539669,3.10205580029368,2.63705335291238,2.57521058965102
Sidi Moumen,20400,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,2345.0,4.533,4.6,4.6,5.133,5.117,5.117,5.117,5.05,6.1,5.033,4.917,4.783,5.083,4.783,5.2,4.9,4.717,5.35,5.25,5.217,5.433,5.083,5.05,5.033,1.93319118692253,1.96162046908315,1.96162046908315,2.18905472636815,2.181947405828,2.181947405828,2.181947405828,2.15351812366737,2.60127931769722,2.14641080312722,2.09665955934612,2.03980099502487,2.16773276474768,2.03980099502487,2.21748400852878,2.08955223880597,2.01137171286425,2.28144989339019,2.23880597014925,2.22459132906894,2.31698649609097,2.16773276474768,2.15351812366737,2.14641080312722
Sidi Moumen,20400,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,2686.0,6.767,6.783,6.783,7.983,7.983,7.983,7.983,8.1,8.167,8.133,8.0,7.967,8.15,8.5,7.767,7.983,8.233,7.933,7.883,7.867,8.583,7.6,7.65,7.9,2.51923554231819,2.52544055596922,2.52544055596922,2.97220153884338,2.97220153884338,2.97220153884338,2.97220153884338,3.01563663440059,3.04045668900471,3.02804666170265,2.97840655249441,2.60774686306601,3.03425167535368,3.16455696202531,2.89153636137999,2.97220153884338,3.06527674360883,2.95358649789029,2.44672046348024,2.92876644328617,2.80960174577195,2.82948622486969,2.84810126582278,2.94117647058823
Sidi Moumen,20400,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,4831.0,10.467,10.7,10.717,11.95,11.917,11.883,11.917,11.85,11.95,11.9,11.683,11.483,12.167,11.933,11.583,11.767,11.867,12.017,11.6,11.8,12.317,12.283,11.617,11.417,2.16656316842613,2.21486234734009,2.21831228869109,2.47360794866487,2.46670806596287,2.45980818326088,2.46670806596287,2.45290830055889,2.47360794866487,2.46325812461188,2.41840888704892,2.37700959083695,2.51845718622783,2.47015800731387,2.39770923894293,2.4356585938039,2.45635824190988,2.48740771406886,2.40115918029393,2.44255847650589,2.5495066583868,2.54260677568481,2.40460912164493,2.36320982543296
Sidi Moumen,20400,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,3222.0,6.25,6.267,6.267,7.7,7.7,7.7,7.7,7.55,7.85,7.75,7.633,7.617,7.983,7.8,7.733,7.8,7.65,7.883,7.933,8.133,7.35,7.25,7.183,7.067,1.93978895096213,1.94496172149803,1.94496172149803,2.38981998758535,2.38981998758535,2.38981998758535,2.38981998758535,2.34326505276225,2.43637492240844,2.40533829919304,2.36912890544175,2.36395613490585,2.47775708669563,2.42085661080074,2.40016552865714,2.42085661080074,2.37430167597765,2.44672046348024,2.46223877508793,2.52431202151872,2.28119180633147,2.25015518311607,2.22946410097248,2.19325470722118
Sidi Moumen,20400,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,2585.0,5.517,5.517,5.517,5.65,5.65,5.6,5.65,5.633,5.7,5.617,5.7,5.783,5.383,5.45,5.6,5.233,5.617,5.8,5.683,5.717,5.45,5.567,5.667,5.633,2.08806459752712,2.08806459752712,2.08806459752712,2.13853141559424,2.13853141559424,2.11960635881907,2.13853141559424,2.13222306333585,2.15745647236941,2.17279174725983,2.15745647236941,2.18899823366136,2.08252740167633,2.06283118849356,2.16634429400386,1.98082260913449,2.12591471107746,2.19530658591975,2.15114812011102,2.1637648246278,2.06283118849356,2.10698965430229,2.14483976785263,2.13222306333585
Sidi Moumen,20400,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,4333.0,8.95,9.05,9.05,10.4,10.4,10.4,10.4,10.583,10.667,11.433,10.517,11.267,9.917,10.533,10.1,10.033,10.4,10.583,10.767,10.633,11.4,10.6,10.517,9.95,2.12943135855341,2.15322388769926,2.15322388769926,2.40018462958689,2.40018462958689,2.40018462958689,2.40018462958689,2.44249557658281,2.46172782521732,2.73197929111907,2.4271097776752,2.60020001538579,2.28863758750673,2.4309562274021,2.33094853450265,2.31556273559504,2.40018462958689,2.44249557658281,2.48480652357873,2.66432807149419,2.72988505747126,2.44634202630971,2.4271097776752,2.29633048696053
Sidi Moumen,20400,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,5794.0,12.5,12.683,12.683,14.483,14.45,14.433,14.45,14.383,14.417,14.25,14.467,14.35,13.917,14.567,13.6,13.8,14.183,14.633,15.283,14.367,14.933,13.45,14.633,13.967,2.15072264280798,2.1822665749025,2.1822665749025,2.49971234610516,2.49395926820849,2.49108272926015,2.49395926820849,2.48245311241514,2.48820619031181,2.45944080082844,2.49683580715682,2.47670003451846,2.35237773270227,2.51409504084685,2.34725578184328,2.33265720081135,2.44793464503509,2.5256011966402,2.63778621562536,2.47189722413397,2.57737889771027,2.31417756366139,2.5256011966402,2.4105396387067
Sidi Moumen,20400,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,3177.0,5.317,5.35,5.35,6.267,6.267,6.267,6.267,6.183,6.2,6.4,6.183,6.367,6.6,6.383,6.267,6.45,6.1,6.35,6.433,6.433,5.983,5.95,6.117,5.833,1.67348651767915,1.68397859615989,1.68397859615989,1.97251075438044,1.97251075438044,1.97251075438044,1.97251075438044,1.94628055817857,1.95152659741894,2.01447906830343,1.94628055817857,2.00398698982268,2.07743153918791,2.00923302906305,1.97251075438044,2.03021718602455,1.9200503619767,1.99874095058231,2.02497114678417,2.02497114678417,1.88332808729409,1.87283600881334,1.92529640121708,1.83611373413073
Sidi Moumen,20400,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,2036.0,5.75,5.8,5.8,6.317,6.317,6.317,6.317,6.3,6.083,6.333,6.1,6.083,6.333,6.133,5.583,6.333,6.233,6.25,6.417,6.417,6.25,6.217,5.983,6.267,2.91139240506329,2.93670886075949,2.93670886075949,3.19831223628692,3.19831223628692,3.19831223628692,3.19831223628692,3.18987341772151,3.0801687763713,3.20675105485232,3.0886075949367,3.0801687763713,3.20675105485232,3.10548523206751,2.82700421940928,3.20675105485232,3.15611814345991,3.16455696202531,3.24894514767932,3.15160445317616,3.0697445972495,3.05337262606417,2.93876882776686,3.17299578059071
Sidi Moumen,20400,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,3344.0,7.767,7.867,7.867,8.55,8.533,8.533,8.517,8.483,9.05,8.533,8.267,8.15,8.517,8.25,7.833,8.483,8.517,8.65,8.883,8.9,8.967,8.45,8.2,8.367,2.36572240836633,2.39618235353843,2.39618235353843,2.60432531221443,2.59924865468575,2.59924865468575,2.59417199715707,2.5840186820997,2.75662503807493,2.59924865468575,2.51802213422682,2.48248553152604,2.59417199715707,2.51294547669814,2.38602903848106,2.5840186820997,2.59417199715707,2.63478525738653,2.7058584627881,2.66148325358851,2.68141945773524,2.52691387559808,2.45215311004784,2.54848207939892
Sidi Moumen,20400,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,3541.0,8.167,8.35,8.333,8.9,8.8,8.767,8.8,8.75,7.75,8.967,9.033,8.383,8.467,8.55,8.233,7.883,7.833,8.1,9.6,9.65,10.333,10.6,9.417,8.633,2.3063164831027,2.35809093476419,2.35338416643132,2.43768830457408,2.41029854834292,2.40116862959919,2.41029854834292,2.39660367022733,2.10140997830802,2.45594814206153,2.47420797954898,2.2731381055676,2.29573391178597,2.34182415776499,2.25508992969962,2.12775528565002,2.12400578452639,2.2203947368421,2.62941659819227,2.59408602150537,2.83027481055418,2.86099865047233,2.54161043634727,2.3646489546243
